TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;13,97;3,68;11,44;1,35;0,68;53,25;20,80;16,38;9,00;9,64;0,64;0,10;1,87;7,07;-0,98;1,45;11,78;5,94;9,67;0,50;0,50;0,36;2,95;31,56;105.077.821,58;10,37;1,22;0,19;34.302.798.319,66
TKNO3;69,63;7,04;3,11;0,86;0,61;26,57;23,35;21,20;2,82;2,44;-0,35;-0,11;0,66;1,71;-1,55;2,43;27,81;19,63;23,01;0,71;0,29;0,93;23,01;;;80,60;22,41;0,01;202.684.270,29
TKNO4;67,74;9,18;3,02;0,84;0,59;26,57;23,35;21,20;2,74;2,44;-0,35;-0,11;0,64;1,66;-1,51;2,43;27,81;19,63;23,01;0,71;0,29;0,93;23,01;;6.887,00;80,60;22,41;0,01;202.684.270,29
TOTS3;36,28;0,85;60,82;5,00;2,25;68,31;15,73;11,31;43,73;40,97;-2,76;-0,32;6,88;10,34;-5,03;1,65;8,21;3,71;6,68;0,45;0,55;0,33;8,34;19,27;142.978.054,12;7,27;0,60;2,44;22.193.907.188,76
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;1,86;2,20;31,19;0,36;0,10;12,77;4,36;1,01;7,21;42,49;35,28;1,77;0,31;-0,88;-0,11;0,31;1,16;0,33;0,35;0,29;0,71;0,33;-7,49;;1.945.872,62;5,19;0,06;-0,33;320.320.000,00
TRAD3;3,96;;935,70;1,83;1,74;61,12;-29,27;1,31;-41,92;-30,34;11,58;-0,51;12,27;3,54;-3,75;11,99;0,20;0,19;-7,28;0,95;0,05;0,14;;;8.994.845,04;2,18;0,00;-10,30;1.101.240.309,58
TRIS3;4,74;5,01;7,48;0,71;0,39;36,67;20,49;15,57;5,68;7,28;1,61;0,20;1,16;0,80;-1,17;3,51;9,48;5,15;7,38;0,54;0,46;0,33;20,68;115,50;8.267.332,23;6,81;0,65;-0,26;878.968.603,98
TRPL3;34,87;5,70;7,61;1,55;0,79;74,48;80,18;54,55;5,18;5,82;1,42;0,43;4,15;9,12;-0,91;3,05;20,41;10,42;16,52;0,51;0,49;0,19;-6,60;-9,35;51.701,88;22,45;4,58;-0,75;19.476.436.045,32
TRPL4;26,18;7,57;5,73;1,17;0,60;74,48;80,18;54,55;3,90;5,82;1,42;0,43;3,12;6,86;-0,69;3,05;20,41;10,42;16,52;0,51;0,49;0,19;-6,60;-9,35;47.032.089,19;22,45;4,58;-0,56;19.476.436.045,32
TTEN3;9,11;;10,54;2,03;1,03;13,13;6,62;8,06;12,83;12,00;-0,82;-0,13;0,85;2,98;-4,36;1,83;19,24;9,79;9,98;0,51;0,49;1,21;;;13.646.652,54;4,51;0,87;0,14;4.500.694.058,29
TUPY3;17,06;2,52;12,13;0,90;0,33;15,87;6,15;2,88;5,69;8,77;3,08;0,49;0,35;1,13;-0,85;1,92;7,42;2,72;6,53;0,37;0,63;0,94;16,82;;17.390.533,69;19,10;1,42;-0,03;2.465.435.250,00
TXRX3;27,66;;-5,41;-0,35;0,56;34,48;19,25;-13,44;3,78;10,79;8,89;;0,73;-0,60;-1,00;0,32;-6,56;-10,36;-57,19;-1,58;2,58;0,77;13,47;;2.766,00;-77,94;-5,12;-0,25;59.207.715,48
TXRX4;6,75;;-1,32;-0,09;0,14;34,48;19,25;-13,44;0,92;10,79;8,89;;0,18;-0,15;-0,24;0,32;-6,56;-10,36;-57,19;-1,58;2,58;0,77;13,47;;1.895,75;-77,94;-5,12;-0,06;59.207.715,48
UCAS3;3,50;6,11;8,92;1,38;0,80;36,30;13,67;11,76;7,67;5,45;-2,30;-0,41;1,05;3,95;-1,82;1,57;15,46;9,01;11,63;0,58;0,42;0,77;3,58;;137.515,12;2,54;0,39;0,12;226.676.228,52
UGPA3;13,88;2,65;18,33;1,49;0,40;4,47;1,61;0,78;8,81;16,52;7,71;1,30;0,14;1,26;-1,11;1,98;8,12;2,18;5,61;0,27;0,73;2,81;7,24;-11,44;77.782.906,85;9,39;0,76;-3,82;15.522.910.383,36
UNIP3;93,95;14,94;4,47;3,82;1,42;44,56;46,82;31,56;3,01;3,14;-0,05;-0,06;1,41;8,48;-2,61;1,58;85,50;31,77;50,39;0,37;0,63;1,01;47,87;47,86;3.072.157,35;24,58;21,02;0,01;9.429.074.771,46
UNIP5;102,03;15,44;4,76;4,07;1,51;44,56;46,82;31,56;3,21;3,14;-0,05;-0,06;1,50;9,02;-2,77;1,58;85,50;31,77;50,39;0,37;0,63;1,01;47,87;47,86;37.460,93;24,58;21,02;0,01;9.429.074.771,46
UNIP6;102,75;15,12;4,86;4,15;1,54;44,56;46,82;31,56;3,28;3,14;-0,05;-0,06;1,53;9,21;-2,83;1,58;85,50;31,77;50,39;0,37;0,63;1,01;47,87;47,86;56.597.089,81;24,58;21,02;0,01;9.429.074.771,46
USIM3;12,59;10,31;1,74;0,65;0,40;33,42;34,06;26,89;1,37;1,35;-0,06;-0,03;0,47;1,15;-0,81;3,16;37,24;22,97;30,05;0,62;0,38;0,85;31,89;;9.775.567,00;19,44;7,24;0,00;16.265.334.199,96
USIM5;13,49;10,65;1,85;0,69;0,43;33,42;34,06;26,89;1,46;1,35;-0,06;-0,03;0,50;1,23;-0,86;3,16;37,24;22,97;30,05;0,62;0,38;0,85;31,89;;261.198.897,27;19,44;7,24;0,00;16.265.334.199,96
USIM6;18,60;7,67;2,57;0,96;0,59;33,42;34,06;26,89;2,03;1,35;-0,06;-0,03;0,69;1,71;-1,20;3,16;37,24;22,97;30,05;0,62;0,38;0,85;31,89;;5.501,11;19,44;7,24;0,00;16.265.334.199,96
VALE3;96,55;14,66;3,97;2,44;0,96;60,05;48,15;41,30;3,40;3,48;0,07;0,05;1,64;12,03;-1,29;1,47;61,52;24,29;42,35;0,39;0,61;0,59;25,41;55,55;3.085.475.822,15;39,42;24,25;0,01;482.657.318.082,65
VAMO3;12,40;1,60;29,82;4,54;1,18;36,59;26,69;14,25;15,92;18,90;3,00;0,86;4,25;3,26;-2,26;4,09;15,24;3,95;6,60;0,26;0,74;0,28;571,04;523,40;28.300.050,35;2,70;0,41;0,24;12.114.650.828,00
VBBR3;22,51;9,05;10,49;2,13;0,77;5,27;2,00;1,92;10,05;13,94;3,92;0,83;0,20;2,51;-1,63;2,42;20,29;7,37;7,38;0,36;0,64;3,84;8,47;;205.120.674,62;10,56;2,14;-0,29;26.224.150.000,00
VIIA3;3,80;;-20,77;1,09;0,17;30,19;-1,11;-0,96;-17,99;-40,27;-22,28;1,36;0,20;-28,97;-0,37;0,99;-5,27;-0,84;-10,66;0,16;0,84;0,87;9,29;;226.398.954,65;3,53;-0,19;0,16;6.121.971.028,48
VITT3;12,54;0,78;16,67;3,67;2,11;36,49;18,34;13,75;12,50;13,59;1,12;0,33;2,29;6,08;-7,32;1,95;22,05;12,66;16,00;0,57;0,43;0,92;;;3.189.408,38;3,40;0,75;0,54;1.788.113.837,50
VIVA3;27,47;1,20;21,66;4,64;2,52;67,61;20,10;20,36;21,94;21,42;-0,60;-0,13;4,41;7,11;-6,59;2,35;21,43;11,64;15,40;0,54;0,46;0,57;;;31.423.642,42;5,90;1,26;0,21;6.495.438.647,50
VIVR3;1,13;;-2,86;-0,82;0,50;18,54;-73,49;-84,63;-3,29;-6,25;-2,96;;2,42;-0,83;-0,99;0,45;-28,62;-17,51;-492,25;-0,61;1,61;0,21;;;6.194.274,92;-1,41;-0,40;0,04;160.051.038,56
VIVT3;55,07;6,34;14,72;1,31;0,79;43,72;16,09;14,17;12,96;14,44;1,48;0,15;2,09;-65,65;-0,97;0,94;8,91;5,39;7,84;0,61;0,39;0,38;0,71;8,84;153.904.853,92;41,75;3,72;0,48;92.449.606.880,23
VIVT4;45,34;;12,19;1,09;0,66;43,72;16,09;14,17;10,73;14,44;1,48;0,15;1,73;-54,34;-0,80;0,94;8,91;5,39;7,84;0,61;0,39;0,38;0,71;8,84;;41,75;3,72;0,40;92.449.606.880,23
VLID3;9,52;3,01;13,33;0,61;0,26;23,45;6,18;2,72;5,86;11,98;6,12;0,64;0,36;1,68;-0,45;1,55;4,57;1,93;4,90;0,42;0,58;0,71;4,98;-7,53;8.418.066,96;15,84;0,72;-0,10;775.269.154,80
VSPT3;4,99;;-1,71;0,16;0,08;5,10;-8,09;-14,43;-3,05;-2,22;0,83;-0,04;0,25;-1,14;-0,09;0,49;-9,21;-4,89;-6,16;0,53;0,47;0,34;11,60;;;31,68;-2,92;-0,01;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;5,10;-8,09;-14,43;0,00;-2,22;0,83;-0,04;0,00;0,00;0,00;0,49;-9,21;-4,89;-6,16;0,53;0,47;0,34;11,60;;;31,68;-2,92;0,00;712.610.842,16
VULC3;9,94;3,47;7,89;1,83;1,24;35,32;17,44;16,81;7,61;8,36;0,76;0,18;1,33;3,08;-3,56;2,63;23,13;15,73;17,54;0,68;0,32;0,94;10,48;54,47;5.504.414,96;5,52;1,28;0,01;2.460.020.002,44
VVEO3;16,03;1,59;11,34;2,08;0,65;17,65;7,92;6,35;9,10;8,95;-0,16;-0,04;0,72;1,82;-1,94;2,16;18,37;5,73;11,19;0,31;0,69;0,90;;;4.716.300,88;7,52;1,38;0,05;4.660.949.534,40
WEGE3;34,38;1,38;40,08;10,26;6,01;29,54;17,65;15,22;34,56;34,19;-0,34;-0,10;6,10;17,92;-17,99;2,01;25,59;14,98;22,06;0,59;0,41;0,98;20,26;26,26;274.093.156,88;3,34;0,85;0,75;144.093.926.871,34
WEST3;2,76;;-7,34;0,81;0,63;43,59;-20,36;-13,43;-4,84;-1,23;3,62;-0,61;0,99;1,11;-2,24;4,82;-11,08;-8,59;-18,36;0,77;0,23;0,64;;;2.624.180,69;3,45;-0,38;0,02;308.481.409,60
WHRL3;5,97;9,82;9,17;4,26;0,98;17,71;9,64;8,61;8,19;7,83;-0,45;-0,23;0,79;20,98;-4,09;1,07;46,46;10,70;27,59;0,23;0,77;1,24;14,11;25,75;49.029,88;1,40;0,65;0,24;9.118.689.829,86
WHRL4;6,15;10,45;9,47;4,40;1,01;17,71;9,64;8,61;8,47;7,83;-0,45;-0,23;0,82;21,68;-4,23;1,07;46,46;10,70;27,59;0,23;0,77;1,24;14,11;25,75;200.960,62;1,40;0,65;0,25;9.118.689.829,86
WIZS3;8,95;6,71;7,71;1,79;0,67;61,48;42,70;23,02;4,16;3,51;-0,64;-0,28;1,78;-6,07;-0,88;0,69;23,27;8,65;23,12;0,37;0,63;0,38;15,13;5,32;13.807.113,96;5,05;1,18;-2,24;1.445.561.829,28
WLMM3;29,92;2,59;10,30;2,01;1,63;12,94;7,32;5,69;8,00;8,04;-1,12;-0,28;0,59;4,43;-3,12;4,39;19,49;15,83;17,63;0,81;0,19;2,78;34,55;;3.018,00;14,90;2,90;0,11;1.172.472.547,40
WLMM4;34,60;2,25;13,02;2,54;2,06;12,94;7,32;5,69;10,11;8,04;-1,12;-0,28;0,74;5,59;-3,94;4,39;19,49;15,83;17,63;0,81;0,19;2,78;34,55;;51.671,21;14,90;2,90;0,14;1.172.472.547,40
YDUQ3;20,40;2,32;39,63;1,93;0,63;54,40;12,45;3,60;11,47;18,26;6,76;1,14;1,43;5,66;-0,91;1,59;4,88;1,60;5,70;0,33;0,67;0,44;6,64;-15,54;71.380.882,15;10,49;0,51;0,65;6.302.321.671,89
